cam_x, cam_y, cam_theta, odom_x, odom_y, odom_theta, cmd_vx, cmd_vy, cmd_wz, odom_vx, odom_vy, odom_wz
-1.55644, -2.72067, -1.349, -4.32941, -3.16556, 3.36339, 0, 0, -0.5, -6.85792e-05, 0.00307346, -0.482506
-1.556, -2.72019, -1.3726, -4.32946, -3.16559, 3.33979, 0, 0, -0.5, -0.000460842, 0.00110085, -0.496176
-1.55559, -2.71974, -1.3726, -4.32946, -3.16559, 3.33979, 0, 0, -0.5, -0.000460842, 0.00110085, -0.496176
-1.5552, -2.71932, -1.39652, -4.32955, -3.16568, 3.31587, 0, 0, -0.5, -0.00146431, 0.00217512, -0.497296
-1.55697, -2.72216, -1.39652, -4.32955, -3.16568, 3.31587, 0, 0, -0.5, -0.00146431, 0.00217512, -0.497296
-1.55864, -2.72486, -1.39652, -4.32955, -3.16568, 3.31587, 0, 0, -0.5, -0.00146431, 0.00217512, -0.497296
-1.56022, -2.72743, -1.39652, -4.32955, -3.16568, 3.31587, 0, 0, -0.5, -0.00146431, 0.00217512, -0.497296
-1.56172, -2.72987, -1.39652, -4.32955, -3.16568, 3.31587, 0, 0, -0.5, -0.00146431, 0.00217512, -0.497296
-1.56313, -2.73219, -1.42004, -4.32965, -3.16572, 3.29235, 0, 0, -0.5, -0.000536368, 0.00234141, -0.48492
-1.56446, -2.73439, -1.42004, -4.32965, -3.16572, 3.29235, 0, 0, -0.5, -0.000536368, 0.00234141, -0.48492
-1.56572, -2.73649, -1.4438, -4.32974, -3.16573, 3.26859, 0, 0, -0.5, 6.33291e-05, 0.00187838, -0.497626
-1.57572, -2.75225, -1.4438, -4.32974, -3.16573, 3.26859, 0, 0, -0.5, 6.33291e-05, 0.00187838, -0.497626
-1.58517, -2.76724, -1.4438, -4.32974, -3.16573, 3.26859, 0, 0, -0.5, 6.33291e-05, 0.00187838, -0.497626
-1.59412, -2.78148, -1.46737, -4.32994, -3.16577, 3.24502, 0, 0, -0.5, -0.000230724, 0.0041951, -0.494407
-1.60257, -2.79502, -1.46737, -4.32994, -3.16577, 3.24502, 0, 0, -0.5, -0.000230724, 0.0041951, -0.494407
-1.61057, -2.80788, -1.46737, -4.32994, -3.16577, 3.24502, 0, 0, -0.5, -0.000230724, 0.0041951, -0.494407
-1.61812, -2.82011, -1.46737, -4.32994, -3.16577, 3.24502, 0, 0, -0.5, -0.000230724, 0.0041951, -0.494407
-1.62526, -2.83174, -1.49907, -4.33004, -3.16575, 3.21331, 0, 0, -0.5, 0.000416485, 0.001513, -0.489989
-1.63198, -2.84263, -1.49907, -4.33004, -3.16575, 3.21331, 0, 0, -0.5, 0.000416485, 0.001513, -0.489989
-1.63834, -2.85298, -1.52299, -4.33021, -3.16572, 3.1894, 0, 0, -0.5, 0.00104878, 0.00348985, -0.505277
-1.64436, -2.86282, -1.52299, -4.33021, -3.16572, 3.1894, 0, 0, -0.5, 0.00104878, 0.00348985, -0.505277
-1.65005, -2.87218, -1.52299, -4.33021, -3.16572, 3.1894, 0, 0, -0.5, 0.00104878, 0.00348985, -0.505277
-1.65543, -2.88107, -1.52299, -4.33021, -3.16572, 3.1894, 0, 0, -0.5, 0.00104878, 0.00348985, -0.505277
-1.66051, -2.88953, -1.52299, -4.33021, -3.16572, 3.1894, 0, 0, -0.5, 0.00104878, 0.00348985, -0.505277
-1.66531, -2.89757, -1.54604, -4.33034, -3.16565, 3.16635, 0, 0, -0.5, 0.00153081, 0.00261921, -0.476169
-1.67278, -2.90966, -1.54604, -4.33034, -3.16565, 3.16635, 0, 0, -0.5, 0.00153081, 0.00261921, -0.476169
-1.67983, -2.92115, -1.56944, -4.33042, -3.16561, 3.14295, 0, 0, -0.5, 0.00091023, 0.00173206, -0.492024
-1.6865, -2.93208, -1.56944, -4.33042, -3.16561, 3.14295, 0, 0, -0.5, 0.00091023, 0.00173206, -0.492024
-1.69281, -2.94248, -1.56944, -4.33042, -3.16561, 3.14295, 0, 0, -0.5, 0.00091023, 0.00173206, -0.492024
-1.69877, -2.95237, -1.56944, -4.33042, -3.16561, 3.14295, 0, 0, -0.5, 0.00091023, 0.00173206, -0.492024
-1.70442, -2.96177, -1.56944, -4.33042, -3.16561, 3.14295, 0, 0, -0.5, 0.00091023, 0.00173206, -0.492024
-1.70976, -2.97074, 4.6904, -4.33057, -3.16559, 3.11961, 0, 0, -0.5, 0.000404922, 0.00303685, -0.484526
-1.7115, -2.97387, 4.6904, -4.33057, -3.16559, 3.11961, 0, 0, -0.5, 0.000404922, 0.00303685, -0.484526
-1.71314, -2.97687, 4.67018, -4.33091, -3.16567, 3.09939, 0, 0, -0.5, -0.00134838, 0.00524981, -0.313093
-1.71464, -2.97973, 4.67018, -4.33091, -3.16567, 3.09939, 0, 0, -0.5, -0.00134838, 0.00524981, -0.313093
-1.71603, -2.98242, 4.67018, -4.33091, -3.16567, 3.09939, 0, 0, -0.494603, -0.00134838, 0.00524981, -0.313093
-1.71731, -2.98496, 4.67018, -4.33091, -3.16567, 3.09939, 0, 0, -0.44603, -0.00134838, 0.00524981, -0.313093
-1.71851, -2.98735, 4.67018, -4.33091, -3.16567, 3.09939, 0, 0, -0.0843379, -0.00134838, 0.00524981, -0.313093
-1.71965, -2.9896, 4.65711, -4.33091, -3.16548, 3.08632, 0, 0, -0, 0.0059302, 0.000417791, -0.416428
-1.72619, -3.00105, 4.63161, -4.33088, -3.16543, 3.06082, 0, 0, -0, 0.00115915, -0.000702645, -0.531662
-1.7324, -3.01195, 4.63161, -4.33088, -3.16543, 3.06082, 0, 0, -0, 0.00115915, -0.000702645, -0.531662
-1.7383, -3.02233, 4.63161, -4.33088, -3.16543, 3.06082, 0, 0, -0, 0.00115915, -0.000702645, -0.531662
-1.74392, -3.03225, 4.63161, -4.33088, -3.16543, 3.06082, 0, 0, -0, 0.00115915, -0.000702645, -0.531662
-1.74927, -3.04172, 4.63161, -4.33088, -3.16543, 3.06082, 0, 0, -0, 0.00115915, -0.000702645, -0.531662
-1.75434, -3.05077, 4.63161, -4.33088, -3.16543, 3.06082, 0, 0, -0, 0.00115915, -0.000702645, -0.531662
-1.75916, -3.05939, 4.59925, -4.33109, -3.16543, 3.02845, 0, 0, -0, -0.000302588, 0.00332757, -0.500532
-1.76111, -3.0627, 4.57628, -4.33118, -3.16548, 3.00549, 0, 0, -0, -0.00125282, 0.00163738, -0.483814
-1.76296, -3.06586, 4.57628, -4.33118, -3.16548, 3.00549, 0, 0, -0, -0.00125282, 0.00163738, -0.483814
-1.76472, -3.06887, 4.57628, -4.33118, -3.16548, 3.00549, 0, 0, -0, -0.00125282, 0.00163738, -0.483814
-1.76639, -3.07172, 4.57628, -4.33118, -3.16548, 3.00549, 0, 0, -0, -0.00125282, 0.00163738, -0.483814
-1.76798, -3.07444, 4.57628, -4.33118, -3.16548, 3.00549, 0, 0, -0, -0.00125282, 0.00163738, -0.483814
-1.7695, -3.07701, 4.55282, -4.3313, -3.16549, 2.98202, 0, 0, -0, -0.000655887, 0.00245651, -0.486978
-1.77094, -3.07946, 4.55282, -4.3313, -3.16549, 2.98202, 0, 0, -0, -0.000655887, 0.00245651, -0.486978
-1.76997, -3.07738, 4.52933, -4.33138, -3.1654, 2.95854, 0, 0, -0, 0.00159355, 0.00187868, -0.483896
-1.76904, -3.0754, 4.52933, -4.33138, -3.1654, 2.95854, 0, 0, -0, 0.00159355, 0.00187868, -0.483896
-1.76816, -3.07352, 4.52933, -4.33138, -3.1654, 2.95854, 0, 0, -0, 0.00159355, 0.00187868, -0.483896
-1.76731, -3.07174, 4.52933, -4.33138, -3.1654, 2.95854, 0, 0, -0, 0.00159355, 0.00187868, -0.483896
-1.7665, -3.07005, 4.52933, -4.33138, -3.1654, 2.95854, 0, 0, -0, 0.00159355, 0.00187868, -0.483896
-1.76574, -3.06844, 4.50567, -4.33162, -3.16526, 2.93488, 0, 0, -0, 0.00211587, 0.00565904, -0.497162
-1.76415, -3.06513, 4.50567, -4.33162, -3.16526, 2.93488, 0, 0, -0, 0.00211587, 0.00565904, -0.497162
-1.76261, -3.062, 4.48197, -4.33169, -3.16522, 2.91117, 0, 0, -0, 0.000362327, 0.00153619, -0.493403
-1.76113, -3.05902, 4.48197, -4.33169, -3.16522, 2.91117, 0, 0, -0, 0.000362327, 0.00153619, -0.493403
-1.75972, -3.05619, 4.48197, -4.33169, -3.16522, 2.91117, 0, 0, -0, 0.000362327, 0.00153619, -0.493403
-1.75838, -3.05349, 4.48197, -4.33169, -3.16522, 2.91117, 0, 0, -0, 0.000362327, 0.00153619, -0.493403
-1.75709, -3.05093, 4.48197, -4.33169, -3.16522, 2.91117, 0, 0, -0, 0.000362327, 0.00153619, -0.493403
-1.75587, -3.04849, 4.45837, -4.33181, -3.16519, 2.88757, 0, 0, -0, 0.000157014, 0.00258471, -0.496908
-1.75471, -3.04617, 4.43491, -4.33199, -3.16509, 2.86411, 0, 0, -0, 0.00100387, 0.00414299, -0.487834
-1.75335, -3.0433, 4.43491, -4.33199, -3.16509, 2.86411, 0, 0, -0, 0.00100387, 0.00414299, -0.487834
-1.75205, -3.04058, 4.43491, -4.33199, -3.16509, 2.86411, 0, 0, -0, 0.00100387, 0.00414299, -0.487834
-1.75082, -3.03798, 4.43491, -4.33199, -3.16509, 2.86411, 0, 0, -0, 0.00100387, 0.00414299, -0.487834
-1.74964, -3.03551, 4.43491, -4.33199, -3.16509, 2.86411, 0, 0, -0, 0.00100387, 0.00414299, -0.487834
-1.74852, -3.03316, 4.43491, -4.33199, -3.16509, 2.86411, 0, 0, -0, 0.00100387, 0.00414299, -0.487834
-1.74745, -3.03092, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.74478, -3.02587, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.74224, -3.02106, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.73982, -3.01649, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.73752, -3.01213, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.73533, -3.00798, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.73326, -3.00403, 4.37884, -4.33245, -3.16491, 2.80805, 0, 0, -0, -0.00176115, 0.00450226, -0.496945
-1.73129, -3.00027, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.72942, -2.99668, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.72756, -2.99293, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.72579, -2.98937, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.72411, -2.98597, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.72251, -2.98273, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.72099, -2.97965, 4.36494, -4.33301, -3.16499, 2.79414, 0, 0, -0, -0.00116669, 0.00652048, -0.00748328
-1.71952, -2.97673, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.71614, -2.97041, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.71292, -2.96439, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.70987, -2.95865, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.70696, -2.95319, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.70421, -2.948, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.70158, -2.94305, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, -7.43537e-06, 0.000423249, -2.50672e-06
-1.69909, -2.93834, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.69498, -2.93071, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.69107, -2.92344, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.68736, -2.91653, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.68383, -2.90995, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.68048, -2.90368, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.6773, -2.89771, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.67427, -2.89203, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.67185, -2.88719, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.66956, -2.88258, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.66737, -2.8782, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.6653, -2.87402, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.66333, -2.87005, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.66145, -2.86627, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.65967, -2.86267, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.65709, -2.85751, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.65464, -2.85261, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.65231, -2.84794, 4.36932, -4.33297, -3.16495, 2.79853, 0, 0, -0, 0, 0, 0
-1.65232, -2.84269, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65233, -2.83771, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65232, -2.83296, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65231, -2.82845, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65198, -2.82352, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65166, -2.81883, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65135, -2.81437, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65105, -2.81013, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65076, -2.80609, 4.36932, -4.33297, -3.16495, 2.79853, 0.5, 0, -0, 0, 0, 0
-1.65048, -2.80225, 4.36932, -4.33293, -3.1649, 2.79853, 0.5, 0, -0, 0.00095306, -0.000298429, 0
-1.65021, -2.79859, 4.36932, -4.33293, -3.1649, 2.79853, 0.5, 0, -0, 0.00095306, -0.000298429, 0
-1.64994, -2.79512, 4.36932, -4.33293, -3.1649, 2.79853, 0.5, 0, -0, 0.00095306, -0.000298429, 0
-1.64992, -2.79172, 4.36846, -4.33199, -3.16243, 2.79766, 0.5, 0, -0, 0.0545435, -0.00109607, -0.0176997
-1.64989, -2.78849, 4.36846, -4.33199, -3.16243, 2.79766, 0.5, 0, -0, 0.0545435, -0.00109607, -0.0176997
-1.64986, -2.78542, 4.36846, -4.33199, -3.16243, 2.79766, 0.5, 0, -0, 0.0545435, -0.00109607, -0.0176997
-1.64983, -2.7825, 4.36846, -4.33199, -3.16243, 2.79766, 0.5, 0, -0, 0.0545435, -0.00109607, -0.0176997
-1.65002, -2.77964, 4.36846, -4.33028, -3.15772, 2.79766, 0.5, 0, -0, 0.103936, -0.000525935, 0
-1.65007, -2.77668, 4.36846, -4.33028, -3.15772, 2.79766, 0.5, 0, -0, 0.103936, -0.000525935, 0
-1.65031, -2.7738, 4.36661, -4.32809, -3.151, 2.79581, 0.5, 0, -0, 0.148881, 0.0043418, -0.0388738
-1.65054, -2.77106, 4.36661, -4.32809, -3.151, 2.79581, 0.5, 0, -0, 0.148881, 0.0043418, -0.0388738
-1.65076, -2.76845, 4.36661, -4.32809, -3.151, 2.79581, 0.5, 0, -0, 0.148881, 0.0043418, -0.0388738
-1.65095, -2.76597, 4.36661, -4.32809, -3.151, 2.79581, 0.5, 0, -0, 0.148881, 0.0043418, -0.0388738
-1.65114, -2.76361, 4.36661, -4.32809, -3.151, 2.79581, 0.5, 0, -0, 0.148881, 0.0043418, -0.0388738
-1.65149, -2.76129, 4.36661, -4.32527, -3.14216, 2.79581, 0.5, 0, -0, 0.190974, 0.00714035, 0
-1.65183, -2.75909, 4.36661, -4.32527, -3.14216, 2.79581, 0.5, 0, -0, 0.190974, 0.00714035, 0
-1.65254, -2.75729, 4.36695, -4.32183, -3.13155, 2.79615, 0.5, 0, -0, 0.236354, 0.00762716, 0.00697472
-1.65321, -2.75557, 4.36695, -4.32183, -3.13155, 2.79615, 0.5, 0, -0, 0.236354, 0.00762716, 0.00697472
-1.65384, -2.75394, 4.36695, -4.32183, -3.13155, 2.79615, 0.5, 0, -0, 0.236354, 0.00762716, 0.00697472
-1.65444, -2.75239, 4.36695, -4.32183, -3.13155, 2.79615, 0.5, 0, -0, 0.236354, 0.00762716, 0.00697472
-1.655, -2.75092, 4.36695, -4.32183, -3.13155, 2.79615, 0.5, 0, -0, 0.236354, 0.00762716, 0.00697472
-1.65571, -2.74945, 4.36788, -4.31782, -3.1189, 2.79709, 0.5, 0, -0, 0.275659, 0.0105104, 0.0197139
-1.65605, -2.74748, 4.36788, -4.31782, -3.1189, 2.79709, 0.5, 0, -0, 0.275659, 0.0105104, 0.0197139
-1.6565, -2.74556, 4.36763, -4.31346, -3.10494, 2.79683, 0.5, 0, -0, 0.30508, 0.0128097, -0.0054528
-1.65692, -2.74373, 4.36763, -4.31346, -3.10494, 2.79683, 0.5, 0, -0, 0.30508, 0.0128097, -0.0054528
-1.65732, -2.74199, 4.36763, -4.31346, -3.10494, 2.79683, 0.5, 0, -0, 0.30508, 0.0128097, -0.0054528
-1.6577, -2.74033, 4.36763, -4.31346, -3.10494, 2.79683, 0.5, 0, -0, 0.30508, 0.0128097, -0.0054528
-1.65806, -2.73876, 4.36763, -4.31346, -3.10494, 2.79683, 0.5, 0, -0, 0.30508, 0.0128097, -0.0054528
-1.65843, -2.73725, 4.36751, -4.30895, -3.09043, 2.79671, 0.5, 0, -0, 0.313551, 0.0136455, -0.00270456
-1.65894, -2.73626, 4.36777, -4.30334, -3.07232, 2.79698, 0.5, 0, -0, 0.29731, 0.0132946, 0.00424969
-1.65943, -2.73531, 4.36777, -4.30334, -3.07232, 2.79698, 0.5, 0, -0, 0.29731, 0.0132946, 0.00424969
-1.65989, -2.73441, 4.36777, -4.30334, -3.07232, 2.79698, 0.5, 0, -0, 0.29731, 0.0132946, 0.00424969
-1.66032, -2.73356, 4.36777, -4.30334, -3.07232, 2.79698, 0.5, 0, -0, 0.29731, 0.0132946, 0.00424969
-1.66073, -2.73275, 4.36777, -4.30334, -3.07232, 2.79698, 0.5, 0, -0, 0.29731, 0.0132946, 0.00424969
-1.6611, -2.73198, 4.3685, -4.29913, -3.05867, 2.7977, 0.5, 0, -0, 0.292853, 0.0131164, 0.015038
-1.66145, -2.73126, 4.3685, -4.29913, -3.05867, 2.7977, 0.5, 0, -0, 0.292853, 0.0131164, 0.015038
-1.66175, -2.73038, 4.37022, -4.29471, -3.04477, 2.79942, 0.5, 0, -0, 0.307356, 0.0111537, 0.0363692
-1.66203, -2.72954, 4.37022, -4.29471, -3.04477, 2.79942, 0.5, 0, -0, 0.307356, 0.0111537, 0.0363692
-1.6623, -2.72875, 4.37022, -4.29471, -3.04477, 2.79942, 0.5, 0, -0, 0.307356, 0.0111537, 0.0363692
-1.66255, -2.72799, 4.37022, -4.29471, -3.04477, 2.79942, 0.5, 0, -0, 0.307356, 0.0111537, 0.0363692
-1.66279, -2.72728, 4.37022, -4.29471, -3.04477, 2.79942, 0.5, 0, -0, 0.307356, 0.0111537, 0.0363692
-1.66298, -2.72661, 4.37079, -4.29038, -3.03082, 2.79999, 0.5, 0, -0, 0.30029, 0.0123739, 0.011595
-1.66317, -2.72597, 4.37079, -4.29038, -3.03082, 2.79999, 0.5, 0, -0, 0.30029, 0.0123739, 0.011595
-1.66351, -2.72522, 4.37141, -4.28643, -3.01715, 2.80062, 0.5, 0, -0, 0.301835, 0.0183225, 0.0134506
-1.66384, -2.72452, 4.37141, -4.28643, -3.01715, 2.80062, 0.5, 0, -0, 0.301835, 0.0183225, 0.0134506
-1.66415, -2.72384, 4.37141, -4.28643, -3.01715, 2.80062, 0.5, 0, -0, 0.301835, 0.0183225, 0.0134506
-1.66445, -2.7232, 4.37141, -4.28643, -3.01715, 2.80062, 0.5, 0, -0, 0.301835, 0.0183225, 0.0134506
-1.66472, -2.72259, 4.37141, -4.28643, -3.01715, 2.80062, 0.5, 0, -0, 0.301835, 0.0183225, 0.0134506
-1.66497, -2.72202, 4.37311, -4.28209, -3.00337, 2.80231, 0.5, 0, -0, 0.299089, 0.0106159, 0.0351307
-1.6652, -2.72149, 4.37318, -4.27768, -2.98989, 2.80239, 0.5, 0, -0, 0.29685, 0.00697615, 0.00216029
-1.66476, -2.71891, 4.37318, -4.27768, -2.98989, 2.80239, 0.5, 0, -0, 0.29685, 0.00697615, 0.00216029
-1.66433, -2.71646, 4.37318, -4.27768, -2.98989, 2.80239, 0.5, 0, -0, 0.29685, 0.00697615, 0.00216029
-1.66392, -2.71413, 4.37318, -4.27768, -2.98989, 2.80239, 0.5, 0, -0, 0.29685, 0.00697615, 0.00216029
-1.66354, -2.71191, 4.37318, -4.27768, -2.98989, 2.80239, 0.5, 0, -0, 0.29685, 0.00697615, 0.00216029
-1.66317, -2.7098, 4.37318, -4.27768, -2.98989, 2.80239, 0.5, 0, -0, 0.29685, 0.00697615, 0.00216029
-1.66283, -2.70778, 4.37029, -4.27326, -2.97605, 2.79949, 0.5, 0, -0, 0.301867, 0.00898446, -0.060047
-1.66251, -2.70586, 4.37029, -4.27326, -2.97605, 2.79949, 0.5, 0, -0, 0.301867, 0.00898446, -0.060047
-1.66255, -2.70309, 4.36933, -4.26875, -2.96203, 2.79854, 0.5, 0, -0, 0.299484, 0.00927313, -0.0193042
-1.66258, -2.70045, 4.36933, -4.26875, -2.96203, 2.79854, 0.5, 0, -0, 0.299484, 0.00927313, -0.0193042
-1.66261, -2.69795, 4.36933, -4.26875, -2.96203, 2.79854, 0.5, 0, -0, 0.299484, 0.00927313, -0.0193042
-1.66263, -2.69556, 4.36933, -4.26875, -2.96203, 2.79854, 0.5, 0, -0, 0.299484, 0.00927313, -0.0193042
-1.66264, -2.69329, 4.36933, -4.26875, -2.96203, 2.79854, 0.5, 0, -0, 0.299484, 0.00927313, -0.0193042
-1.66256, -2.69117, 4.36959, -4.26373, -2.94528, 2.79879, 0.5, 0, -0, 0.277969, 0.0144359, 0.00404812
-1.66256, -2.68793, 4.36987, -4.26043, -2.93465, 2.79908, 0.5, 0, -0, 0.231869, 0.0097052, 0.0060509
-1.66256, -2.68485, 4.36987, -4.26043, -2.93465, 2.79908, 0.5, 0, -0, 0.231869, 0.0097052, 0.0060509
-1.66256, -2.68192, 4.36987, -4.26043, -2.93465, 2.79908, 0.5, 0, -0, 0.231869, 0.0097052, 0.0060509
-1.66255, -2.67913, 4.36987, -4.26043, -2.93465, 2.79908, 0.5, 0, -0, 0.231869, 0.0097052, 0.0060509
-1.66254, -2.67648, 4.36987, -4.26043, -2.93465, 2.79908, 0.5, 0, -0, 0.231869, 0.0097052, 0.0060509
-1.66253, -2.67396, 4.36987, -4.26043, -2.93465, 2.79908, 0.5, 0, -0, 0.231869, 0.0097052, 0.0060509
-1.66238, -2.6716, 4.36919, -4.25746, -2.92515, 2.79839, 0.5, 0, -0, 0.202554, 0.0080397, -0.0136109
-1.66137, -2.6663, 4.3695, -4.25505, -2.91747, 2.79871, 0.5, 0, -0, 0.170459, 0.00661658, 0.00653568
-1.6604, -2.66126, 4.3695, -4.25505, -2.91747, 2.79871, 0.5, 0, -0, 0.170459, 0.00661658, 0.00653568
-1.65948, -2.65646, 4.3695, -4.25505, -2.91747, 2.79871, 0.5, 0, -0, 0.170459, 0.00661658, 0.00653568
-1.6586, -2.6519, 4.3695, -4.25505, -2.91747, 2.79871, 0.5, 0, -0, 0.170459, 0.00661658, 0.00653568
-1.65776, -2.64755, 4.3695, -4.25505, -2.91747, 2.79871, 0.5, 0, -0, 0.170459, 0.00661658, 0.00653568
-1.65687, -2.64345, 4.36986, -4.25285, -2.91052, 2.79906, 0.5, 0, -0, 0.150976, 0.00547564, 0.0076101
-1.65617, -2.63949, 4.36961, -4.25012, -2.9021, 2.79881, 0.5, 0, -0, 0.184586, 0.00546747, -0.00490019
-1.65382, -2.63146, 4.36961, -4.25012, -2.9021, 2.79881, 0.5, 0, -0, 0.184586, 0.00546747, -0.00490019
-1.65159, -2.62381, 4.36961, -4.25012, -2.9021, 2.79881, 0.5, 0, -0, 0.184586, 0.00546747, -0.00490019
-1.64946, -2.61654, 4.36961, -4.25012, -2.9021, 2.79881, 0.5, 0, -0, 0.184586, 0.00546747, -0.00490019
-1.64743, -2.60961, 4.36961, -4.25012, -2.9021, 2.79881, 0.5, 0, -0, 0.184586, 0.00546747, -0.00490019
-1.6455, -2.60302, 4.36961, -4.25012, -2.9021, 2.79881, 0.5, 0, -0, 0.184586, 0.00546747, -0.00490019
-1.6439, -2.59667, 4.37093, -4.24669, -2.89121, 2.80013, 0.5, 0, -0, 0.238606, 0.00894776, 0.0271892
-1.64258, -2.59055, 4.37306, -4.24097, -2.87406, 2.80227, 0.5, 0, -0, 0.284306, 0.00551866, 0.033577
-1.64276, -2.58529, 4.37306, -4.24097, -2.87406, 2.80227, 0.5, 0, -0, 0.284306, 0.00551866, 0.033577
-1.64292, -2.58028, 4.37306, -4.24097, -2.87406, 2.80227, 0.5, 0, -0, 0.284306, 0.00551866, 0.033577
-1.64307, -2.57552, 4.37306, -4.24097, -2.87406, 2.80227, 0.5, 0, -0, 0.284306, 0.00551866, 0.033577
-1.6432, -2.571, 4.37306, -4.24097, -2.87406, 2.80227, 0.5, 0, -0, 0.284306, 0.00551866, 0.033577
-1.64332, -2.56669, 4.37306, -4.24097, -2.87406, 2.80227, 0.5, 0, -0, 0.284306, 0.00551866, 0.033577
-1.64348, -2.56259, 4.37729, -4.23195, -2.84715, 2.80649, 0.5, 0, -0, 0.296609, 0.00275523, 0.0352851
-1.64363, -2.55868, 4.37729, -4.23195, -2.84715, 2.80649, 0.5, 0, -0, 0.296609, 0.00275523, 0.0352851
-1.64478, -2.55484, 4.37729, -4.23195, -2.84715, 2.80649, 0.5, 0, -0, 0.296609, 0.00275523, 0.0352851
-1.64587, -2.55118, 4.37729, -4.23195, -2.84715, 2.80649, 0.5, 0, -0, 0.296609, 0.00275523, 0.0352851
-1.64689, -2.54771, 4.37729, -4.23195, -2.84715, 2.80649, 0.5, 0, -0, 0.296609, 0.00275523, 0.0352851
